timestamp,Open,High,Low,Close,Volume,fvg_type,fvg_high,fvg_low,fvg_size,fvg_mitigated_index,swingline,swingvalue,highest_low,lowest_high,swingpoint,Support,Resistance,Bullish_Order_Block_Top,Bullish_Order_Block_Bottom,Bullish_Order_Block_Mitigated,Bearish_Order_Block_Top,Bearish_Order_Block_Bottom,Bearish_Order_Block_Mitigated,BOS,CHoCH,trend_bias,CurrentRetracement,DeepestRetracement,fib_signal,retest_signal
2025-07-10 10:55:00+00:00,0.86229,0.86236,0.86194,0.86195,193,,,,,,1,0.86211,0.86211,0.86177,1.0,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,19.21,42.37,,-1.0
2025-07-10 11:00:00+00:00,0.86194,0.86212,0.86178,0.86194,263,,,,,,1,0.86211,0.86211,0.86177,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,18.64,42.37,,
2025-07-10 11:05:00+00:00,0.86195,0.86218,0.86195,0.86212,147,,,,,,1,0.86211,0.86211,0.86177,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,28.81,42.37,,
2025-07-10 11:10:00+00:00,0.86212,0.86223,0.86209,0.8622,168,,,,,,1,0.86211,0.86211,0.86177,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,33.33,42.37,,
2025-07-10 11:15:00+00:00,0.8622,0.8622,0.86192,0.86194,138,-1.0,0.86209,0.86196,1.3,2025-07-10 11:40:00+00:00,1,0.86211,0.86211,0.86177,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,18.64,42.37,,-1.0
2025-07-10 11:20:00+00:00,0.86194,0.86196,0.86183,0.86191,157,,,,,,-1,0.86196,0.86211,0.86196,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 11:25:00+00:00,0.8619,0.86195,0.86186,0.86191,147,,,,,,-1,0.86195,0.86211,0.86195,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 11:30:00+00:00,0.8619,0.86202,0.86189,0.86191,133,,,,,,-1,0.86195,0.86211,0.86195,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 11:35:00+00:00,0.86191,0.862,0.86187,0.86194,158,,,,,,-1,0.86195,0.86211,0.86195,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 11:40:00+00:00,0.86194,0.86209,0.86187,0.86191,147,,,,,,-1,0.86195,0.86211,0.86195,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 11:45:00+00:00,0.86191,0.86196,0.86182,0.86183,181,,,,,,-1,0.86195,0.86211,0.86195,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 11:50:00+00:00,0.86183,0.86191,0.86179,0.86191,146,,,,,,-1,0.86191,0.86211,0.86191,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 11:55:00+00:00,0.86189,0.86197,0.86189,0.86195,122,,,,,,-1,0.86191,0.86211,0.86191,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 12:00:00+00:00,0.86193,0.86204,0.86183,0.86191,170,,,,,,-1,0.86191,0.86211,0.86191,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 12:05:00+00:00,0.86192,0.86201,0.86191,0.86198,68,,,,,,-1,0.86191,0.86211,0.86191,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 12:10:00+00:00,0.86197,0.86199,0.86181,0.86184,143,-1.0,0.86191,0.86175,1.6,2025-07-10 12:25:00+00:00,-1,0.86191,0.86211,0.86191,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 12:15:00+00:00,0.86184,0.86189,0.86159,0.86165,154,,,,,,-1,0.86189,0.86211,0.86189,,0.86161,0.86338,0.86177,0.86161,1,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 12:20:00+00:00,0.86165,0.86175,0.86158,0.86174,130,,,,,,-1,0.86175,0.86211,0.86175,-1.0,0.86161,0.86338,0.86177,0.86161,1,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 12:25:00+00:00,0.86174,0.86192,0.86174,0.86189,89,1.0,0.86179,0.86175,0.4,2025-07-10 12:50:00+00:00,-1,0.86175,0.86211,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 12:30:00+00:00,0.86189,0.86197,0.86179,0.86185,157,,,,,,1,0.86179,0.86179,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,13.56,20.34,,
2025-07-10 12:35:00+00:00,0.86185,0.86186,0.86177,0.86178,69,,,,,,1,0.86179,0.86179,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,9.6,20.34,,-1.0
2025-07-10 12:40:00+00:00,0.86178,0.86189,0.86176,0.86185,88,,,,,,1,0.86179,0.86179,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,13.56,20.34,,
2025-07-10 12:45:00+00:00,0.86185,0.86189,0.86177,0.86179,160,,,,,,1,0.86179,0.86179,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,10.17,20.34,,
2025-07-10 12:50:00+00:00,0.86179,0.86181,0.86171,0.86179,127,,,,,,1,0.86179,0.86179,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,10.17,20.34,,
2025-07-10 12:55:00+00:00,0.86179,0.86199,0.86176,0.86196,173,,,,,,1,0.86179,0.86179,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,19.77,21.47,,
2025-07-10 13:00:00+00:00,0.86196,0.86201,0.86179,0.86182,123,,,,,,1,0.86179,0.86179,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,11.86,22.6,,
2025-07-10 13:05:00+00:00,0.86181,0.86192,0.86171,0.86192,108,,,,,,1,0.86179,0.86179,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,17.51,22.6,,
2025-07-10 13:10:00+00:00,0.86192,0.86195,0.86181,0.86184,115,,,,,,1,0.86181,0.86181,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,12.99,22.6,,
2025-07-10 13:15:00+00:00,0.86183,0.8619,0.86182,0.86185,129,,,,,,1,0.86182,0.86182,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,13.56,22.6,,
2025-07-10 13:20:00+00:00,0.86185,0.86205,0.86184,0.86204,100,1.0,0.86212,0.8619,2.2,2025-07-10 17:25:00+00:00,1,0.86184,0.86184,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,24.29,24.86,,
2025-07-10 13:25:00+00:00,0.86204,0.86233,0.86203,0.8623,114,,,,,,1,0.86203,0.86203,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,38.98,40.68,,
2025-07-10 13:30:00+00:00,0.86231,0.86236,0.86212,0.8622,119,,,,,,1,0.86212,0.86212,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,33.33,42.37,,
2025-07-10 13:35:00+00:00,0.8622,0.86221,0.86215,0.86217,91,,,,,,1,0.86215,0.86215,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,31.64,42.37,,
2025-07-10 13:40:00+00:00,0.86217,0.8625,0.86216,0.86235,120,,,,,,1,0.86216,0.86216,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,41.81,50.28,,
2025-07-10 13:45:00+00:00,0.86235,0.86244,0.86218,0.86242,128,,,,,,1,0.86218,0.86218,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,45.76,50.28,,
2025-07-10 13:50:00+00:00,0.86242,0.86243,0.86231,0.86231,127,,,,,,1,0.86231,0.86231,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,39.55,50.28,,
2025-07-10 13:55:00+00:00,0.86231,0.8625,0.86231,0.86242,179,,,,,,1,0.86231,0.86231,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,45.76,50.28,,
2025-07-10 14:00:00+00:00,0.86242,0.8626,0.86242,0.8625,141,,,,,,1,0.86242,0.86242,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,50.28,55.93,,
2025-07-10 14:05:00+00:00,0.8625,0.86251,0.86242,0.8625,130,,,,,,1,0.86242,0.86242,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,50.28,55.93,,
2025-07-10 14:10:00+00:00,0.8625,0.86264,0.86244,0.86264,185,,,,,,1,0.86244,0.86244,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,58.19,58.19,,
2025-07-10 14:15:00+00:00,0.86265,0.86265,0.8625,0.86256,110,,,,,,1,0.8625,0.8625,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,53.67,58.76,,
2025-07-10 14:20:00+00:00,0.86256,0.86264,0.8624,0.86258,142,,,,,,1,0.8625,0.8625,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,54.8,58.76,,
2025-07-10 14:25:00+00:00,0.86257,0.86262,0.86247,0.86247,142,,,,,,1,0.8625,0.8625,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,48.59,58.76,,-1.0
2025-07-10 14:30:00+00:00,0.86247,0.86263,0.86241,0.86261,220,,,,,,1,0.8625,0.8625,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,56.5,58.76,,
2025-07-10 14:35:00+00:00,0.86261,0.86277,0.86245,0.86273,172,1.0,0.86264,0.86263,0.1,2025-07-10 14:50:00+00:00,1,0.8625,0.8625,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,63.28,65.54,,
2025-07-10 14:40:00+00:00,0.86273,0.86278,0.86264,0.86274,170,,,,,,1,0.86264,0.86264,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,63.84,66.1,,
2025-07-10 14:45:00+00:00,0.86274,0.86287,0.86272,0.86282,156,,,,,,1,0.86272,0.86272,0.86175,1.0,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,68.36,71.19,,
2025-07-10 14:50:00+00:00,0.86282,0.86285,0.86259,0.86265,166,-1.0,0.86272,0.86254,1.8,2025-07-10 15:10:00+00:00,1,0.86272,0.86272,0.86175,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,58.76,71.19,-1.0,-1.0
2025-07-10 14:55:00+00:00,0.86264,0.86269,0.86237,0.86238,315,,,,,,-1,0.86269,0.86272,0.86269,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 15:00:00+00:00,0.8624,0.86254,0.86217,0.86251,203,,,,,,-1,0.86254,0.86272,0.86254,-1.0,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 15:05:00+00:00,0.86251,0.86271,0.86251,0.8627,187,1.0,0.86273,0.86254,1.9,2025-07-10 16:55:00+00:00,-1,0.86254,0.86272,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 15:10:00+00:00,0.8627,0.86285,0.86267,0.86273,218,,,,,,1,0.86267,0.86267,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,63.28,70.06,,
2025-07-10 15:15:00+00:00,0.86273,0.86286,0.86273,0.86281,212,,,,,,1,0.86273,0.86273,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,67.8,70.62,,
2025-07-10 15:20:00+00:00,0.86281,0.86308,0.86278,0.86303,218,,,,,,1,0.86278,0.86278,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,80.23,83.05,,
2025-07-10 15:25:00+00:00,0.86302,0.86315,0.86281,0.86295,283,,,,,,1,0.86281,0.86281,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,75.71,87.01,,
2025-07-10 15:30:00+00:00,0.86288,0.8634,0.86277,0.86336,389,,,,,,1,0.86281,0.86281,0.86254,1.0,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,1,,,-1.0,98.87,101.13,,
2025-07-10 15:35:00+00:00,0.86336,0.86337,0.86289,0.86312,384,,,,,,1,0.86289,0.86289,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,85.31,101.13,,
2025-07-10 15:40:00+00:00,0.86312,0.86314,0.86298,0.86306,298,,,,,,1,0.86298,0.86298,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,81.92,101.13,,
2025-07-10 15:45:00+00:00,0.86306,0.86311,0.86291,0.86297,233,,,,,,1,0.86298,0.86298,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,76.84,101.13,-1.0,-1.0
2025-07-10 15:50:00+00:00,0.86297,0.86317,0.86297,0.86303,178,,,,,,1,0.86298,0.86298,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,80.23,101.13,,
2025-07-10 15:55:00+00:00,0.86304,0.86336,0.86303,0.86329,247,,,,,,1,0.86303,0.86303,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,1,,,-1.0,94.92,101.13,,
2025-07-10 16:00:00+00:00,0.86329,0.86332,0.86308,0.8633,265,,,,,,1,0.86308,0.86308,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,1,,,-1.0,95.48,101.13,,
2025-07-10 16:05:00+00:00,0.8633,0.86333,0.86317,0.86327,156,,,,,,1,0.86317,0.86317,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,1,,,-1.0,93.79,101.13,,
2025-07-10 16:10:00+00:00,0.86327,0.8633,0.86299,0.86302,162,,,,,,1,0.86317,0.86317,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,79.66,101.13,-1.0,-1.0
2025-07-10 16:15:00+00:00,0.86302,0.86323,0.86301,0.86313,149,,,,,,1,0.86317,0.86317,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,85.88,101.13,,
2025-07-10 16:20:00+00:00,0.86313,0.8632,0.86297,0.86308,187,,,,,,1,0.86317,0.86317,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,83.05,101.13,,
2025-07-10 16:25:00+00:00,0.86307,0.8632,0.86306,0.86317,203,,,,,,1,0.86317,0.86317,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,88.14,101.13,,
2025-07-10 16:30:00+00:00,0.86316,0.86329,0.86306,0.86312,269,,,,,,1,0.86317,0.86317,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,85.31,101.13,,
2025-07-10 16:35:00+00:00,0.86312,0.8633,0.86297,0.86322,255,,,,,,1,0.86317,0.86317,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,1,,,-1.0,90.96,101.13,,
2025-07-10 16:40:00+00:00,0.86321,0.86332,0.86305,0.86311,179,,,,,,1,0.86317,0.86317,0.86254,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,84.75,101.13,-1.0,-1.0
2025-07-10 16:45:00+00:00,0.8631,0.86316,0.86295,0.86296,257,,,,,,-1,0.86316,0.86317,0.86316,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 16:50:00+00:00,0.86295,0.86316,0.86261,0.86261,339,-1.0,0.86295,0.86282,1.3,2025-07-11 10:05:00+00:00,-1,0.86316,0.86317,0.86316,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 16:55:00+00:00,0.86258,0.86282,0.86243,0.86273,332,,,,,,-1,0.86282,0.86317,0.86282,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 17:00:00+00:00,0.86273,0.86289,0.86262,0.86279,399,,,,,,-1,0.86282,0.86317,0.86282,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 17:05:00+00:00,0.86279,0.86279,0.86236,0.86251,353,-1.0,0.86262,0.86256,0.6,2025-07-11 09:40:00+00:00,-1,0.86279,0.86317,0.86279,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 17:10:00+00:00,0.86251,0.86256,0.86232,0.86254,264,,,,,,-1,0.86256,0.86317,0.86256,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 17:15:00+00:00,0.86254,0.86255,0.86226,0.86233,251,,,,,,-1,0.86255,0.86317,0.86255,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 17:20:00+00:00,0.86234,0.86253,0.86204,0.86226,340,,,,,,-1,0.86253,0.86317,0.86253,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 17:25:00+00:00,0.86226,0.8625,0.86175,0.8619,339,-1.0,0.86204,0.86202,0.2,2025-07-10 17:45:00+00:00,-1,0.8625,0.86317,0.8625,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 17:30:00+00:00,0.86192,0.86202,0.86181,0.86201,320,,,,,,-1,0.86202,0.86317,0.86202,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 17:35:00+00:00,0.86201,0.86201,0.86155,0.86162,387,-1.0,0.86181,0.86167,1.4,2025-07-10 17:45:00+00:00,-1,0.86201,0.86317,0.86201,,0.86161,0.86338,0.86177,0.86161,1,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 17:40:00+00:00,0.86162,0.86167,0.86136,0.86163,360,,,,,,-1,0.86167,0.86317,0.86167,,0.86161,0.86338,0.86177,0.86161,1,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 17:45:00+00:00,0.86163,0.86206,0.86162,0.86188,273,,,,,,-1,0.86167,0.86317,0.86167,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 17:50:00+00:00,0.86188,0.86192,0.86166,0.86173,274,,,,,,-1,0.86167,0.86317,0.86167,,0.86161,0.86338,0.86177,0.86161,1,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 17:55:00+00:00,0.86173,0.86175,0.86151,0.86164,459,,,,,,-1,0.86167,0.86317,0.86167,,0.86161,0.86338,0.86177,0.86161,1,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 18:00:00+00:00,0.86163,0.86187,0.86156,0.86164,386,,,,,,-1,0.86167,0.86317,0.86167,,0.86161,0.86338,0.86177,0.86161,1,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 18:05:00+00:00,0.86164,0.86183,0.8616,0.86176,303,,,,,,-1,0.86167,0.86317,0.86167,,0.86161,0.86338,0.86177,0.86161,1,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 18:10:00+00:00,0.86176,0.86179,0.86131,0.86134,259,-1.0,0.8616,0.8615,1.0,2025-07-10 20:00:00+00:00,-1,0.86167,0.86317,0.86167,,,0.8634,,,0,0.8634,0.86319,0,1.0,,-1.0,,,,
2025-07-10 18:15:00+00:00,0.86134,0.8615,0.86124,0.86146,195,,,,,,-1,0.8615,0.86317,0.8615,,,0.8634,,,0,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 18:20:00+00:00,0.86146,0.86152,0.86121,0.86144,224,,,,,,-1,0.8615,0.86317,0.8615,,,0.8634,,,0,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 18:25:00+00:00,0.86145,0.86151,0.86132,0.86134,200,,,,,,-1,0.8615,0.86317,0.8615,,,0.8634,,,0,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 18:30:00+00:00,0.86134,0.86138,0.86119,0.8612,243,-1.0,0.86132,0.86127,0.5,2025-07-10 18:45:00+00:00,-1,0.86138,0.86317,0.86138,,,0.8634,,,0,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 18:35:00+00:00,0.8612,0.86127,0.861,0.86108,202,,,,,,-1,0.86127,0.86317,0.86127,-1.0,0.861,0.8634,0.86126,0.861,1,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 18:40:00+00:00,0.86108,0.86127,0.86108,0.86124,148,,,,,,-1,0.86127,0.86317,0.86127,,0.861,0.8634,0.86126,0.861,1,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 18:45:00+00:00,0.86125,0.86138,0.86114,0.86127,161,,,,,,-1,0.86127,0.86317,0.86127,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 18:50:00+00:00,0.86126,0.86135,0.86119,0.8613,141,,,,,,-1,0.86127,0.86317,0.86127,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 18:55:00+00:00,0.8613,0.86145,0.8612,0.86143,148,,,,,,-1,0.86127,0.86317,0.86127,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 19:00:00+00:00,0.86144,0.86154,0.86131,0.86131,164,,,,,,-1,0.86131,0.86131,0.86127,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 19:05:00+00:00,0.86131,0.86143,0.8613,0.86132,148,,,,,,-1,0.86131,0.86131,0.86127,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 19:10:00+00:00,0.86134,0.86141,0.8613,0.8613,170,,,,,,-1,0.86131,0.86131,0.86127,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 19:15:00+00:00,0.8613,0.86141,0.86123,0.86125,119,-1.0,0.8613,0.86126,0.4,2025-07-10 19:25:00+00:00,-1,0.86131,0.86131,0.86127,,0.861,0.8634,0.86126,0.861,1,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 19:20:00+00:00,0.86125,0.86126,0.86101,0.86115,195,,,,,,-1,0.86126,0.86131,0.86126,,0.861,0.8634,0.86126,0.861,1,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 19:25:00+00:00,0.86115,0.86139,0.86114,0.86136,188,1.0,0.86143,0.86126,1.7,2025-07-10 20:50:00+00:00,-1,0.86126,0.86131,0.86126,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 19:30:00+00:00,0.86137,0.86158,0.86137,0.86155,150,,,,,,1,0.86137,0.86137,0.86126,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,22.92,24.17,,
2025-07-10 19:35:00+00:00,0.86155,0.86159,0.86143,0.86143,140,,,,,,1,0.86143,0.86143,0.86126,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,17.92,24.58,,
2025-07-10 19:40:00+00:00,0.86143,0.86149,0.86137,0.86143,153,,,,,,1,0.86143,0.86143,0.86126,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,17.92,24.58,,
2025-07-10 19:45:00+00:00,0.86143,0.86143,0.86136,0.86136,125,,,,,,1,0.86143,0.86143,0.86126,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,15.0,24.58,,
2025-07-10 19:50:00+00:00,0.86136,0.86155,0.86133,0.86147,116,,,,,,1,0.86143,0.86143,0.86126,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,19.58,24.58,,
2025-07-10 19:55:00+00:00,0.86147,0.86157,0.86135,0.86149,172,,,,,,1,0.86143,0.86143,0.86126,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,20.42,24.58,,
2025-07-10 20:00:00+00:00,0.86149,0.8616,0.86148,0.86151,227,,,,,,1,0.86148,0.86148,0.86126,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,21.25,25.0,,
2025-07-10 20:05:00+00:00,0.86152,0.8617,0.86151,0.86164,212,,,,,,1,0.86151,0.86151,0.86126,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,26.67,29.17,,
2025-07-10 20:10:00+00:00,0.86164,0.86171,0.86152,0.86152,143,,,,,,1,0.86152,0.86152,0.86126,1.0,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,21.67,29.58,,
2025-07-10 20:15:00+00:00,0.86152,0.86156,0.86142,0.86142,120,-1.0,0.86152,0.8615,0.2,2025-07-10 20:25:00+00:00,1,0.86152,0.86152,0.86126,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,17.5,29.58,,
2025-07-10 20:20:00+00:00,0.86142,0.8615,0.86141,0.86144,101,,,,,,-1,0.8615,0.86152,0.8615,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 20:25:00+00:00,0.86143,0.86155,0.86141,0.86143,109,,,,,,-1,0.8615,0.86152,0.8615,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 20:30:00+00:00,0.86143,0.8615,0.86137,0.86141,142,,,,,,-1,0.8615,0.86152,0.8615,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 20:35:00+00:00,0.86141,0.86153,0.86138,0.86149,160,,,,,,-1,0.8615,0.86152,0.8615,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 20:40:00+00:00,0.86149,0.86156,0.86146,0.86151,120,,,,,,-1,0.8615,0.86152,0.8615,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 20:45:00+00:00,0.8615,0.8615,0.86127,0.86127,95,-1.0,0.86146,0.86127,1.9,2025-07-10 21:05:00+00:00,-1,0.8615,0.86152,0.8615,,0.861,0.8634,0.86126,0.861,0,0.8634,0.86319,0,,,-1.0,,,,
2025-07-10 20:50:00+00:00,0.86127,0.86127,0.86116,0.86121,76,,,,,,-1,0.86127,0.86152,0.86127,-1.0,0.861,0.8634,0.86126,0.861,1,0.8634,0.86319,0,,,-1.0,,,,
